,Date,Extent
10170,2011-10-10,5.729
10171,2011-10-11,5.757
10172,2011-10-12,5.814
10173,2011-10-13,5.901
10174,2011-10-14,5.979
10175,2011-10-15,6.084
10176,2011-10-16,6.191
10177,2011-10-17,6.337
10178,2011-10-18,6.433
10179,2011-10-19,6.432
10180,2011-10-20,6.496
10181,2011-10-21,6.66
10182,2011-10-22,6.906
10183,2011-10-23,7.128
10184,2011-10-24,7.38
10185,2011-10-25,7.648
10186,2011-10-26,7.841
10187,2011-10-27,8.061
10188,2011-10-28,8.183
10189,2011-10-29,8.28
10190,2011-10-30,8.397
10191,2011-10-31,8.486
10192,2011-11-01,8.727
10193,2011-11-02,8.812
10194,2011-11-03,8.93
10195,2011-11-04,9.061
10196,2011-11-05,9.108
10197,2011-11-06,9.134
10198,2011-11-07,9.142
10199,2011-11-08,9.145
10200,2011-11-09,9.206
10201,2011-11-10,9.188
10202,2011-11-11,9.329
10203,2011-11-12,9.458
10204,2011-11-13,9.502
10205,2011-11-14,9.643
10206,2011-11-15,9.751
10207,2011-11-16,9.807
10208,2011-11-17,9.904
10209,2011-11-18,9.893
10210,2011-11-19,9.972
10211,2011-11-20,10.095
10212,2011-11-21,10.329
10213,2011-11-22,10.264
10214,2011-11-23,10.376
10215,2011-11-24,10.438
10216,2011-11-25,10.5
10217,2011-11-26,10.545
10218,2011-11-27,10.64
10219,2011-11-28,10.661
10220,2011-11-29,10.782
10221,2011-11-30,10.812
10222,2011-12-01,11.038
10223,2011-12-02,10.974
10224,2011-12-03,11.08
10225,2011-12-04,11.247
10226,2011-12-05,11.331
10227,2011-12-06,11.507
10228,2011-12-07,11.548
10229,2011-12-08,11.696
10230,2011-12-09,11.807
10231,2011-12-10,11.827
10232,2011-12-11,11.781
10233,2011-12-12,11.958
10234,2011-12-13,12.01
10235,2011-12-14,12.117
10236,2011-12-15,12.191
10237,2011-12-16,12.305
10238,2011-12-17,12.245
10239,2011-12-18,12.285
10240,2011-12-19,12.369
10241,2011-12-20,12.391
10242,2011-12-21,12.529
10243,2011-12-22,12.633
10244,2011-12-23,12.713
10245,2011-12-24,12.771
10246,2011-12-25,12.725
10247,2011-12-26,12.682
10248,2011-12-27,12.755
10249,2011-12-28,12.854
10250,2011-12-29,13.097
10251,2011-12-30,13.115
10252,2011-12-31,13.18
10253,2012-01-01,13.353
10254,2012-01-02,13.421
10255,2012-01-03,13.379
10256,2012-01-04,13.414
10257,2012-01-05,13.417
10258,2012-01-06,13.404
10259,2012-01-07,13.477
10260,2012-01-08,13.544
10261,2012-01-09,13.64
10262,2012-01-10,13.691
10263,2012-01-11,13.749
10264,2012-01-12,13.879
10265,2012-01-13,13.883
10266,2012-01-14,13.84
10267,2012-01-15,13.703
10268,2012-01-16,13.624
10269,2012-01-17,13.599
10270,2012-01-18,13.655
10271,2012-01-19,13.673
10272,2012-01-20,13.676
10273,2012-01-21,13.782
10274,2012-01-22,13.89
10275,2012-01-23,13.964
10276,2012-01-24,13.982
10277,2012-01-25,13.914
10278,2012-01-26,13.962
10279,2012-01-27,13.93
10280,2012-01-28,14.048
10281,2012-01-29,14.035
10282,2012-01-30,14.036
10283,2012-01-31,14.048
10284,2012-02-01,14.11
10285,2012-02-02,14.137
10286,2012-02-03,14.078
10287,2012-02-04,14.11
10288,2012-02-05,14.169
10289,2012-02-06,14.204
10290,2012-02-07,14.263
10291,2012-02-08,14.356
10292,2012-02-09,14.325
10293,2012-02-10,14.353
10294,2012-02-11,14.456
10295,2012-02-12,14.546
10296,2012-02-13,14.585
10297,2012-02-14,14.663
10298,2012-02-15,14.697
10299,2012-02-16,14.678
10300,2012-02-17,14.675
10301,2012-02-18,14.71
10302,2012-02-19,14.677
10303,2012-02-20,14.697
10304,2012-02-21,14.709
10305,2012-02-22,14.729
10306,2012-02-23,14.797
10307,2012-02-24,14.786
10308,2012-02-25,14.817
10309,2012-02-26,14.854
10310,2012-02-27,14.853
10311,2012-02-28,14.997
10312,2012-02-29,15.016
10313,2012-03-01,15.133
10314,2012-03-02,15.196
10315,2012-03-03,15.212
10316,2012-03-04,15.298
10317,2012-03-05,15.263
10318,2012-03-06,15.211
10319,2012-03-07,15.187
10320,2012-03-08,15.169
10321,2012-03-09,15.2
10322,2012-03-10,15.17
10323,2012-03-11,15.168
10324,2012-03-12,15.167
10325,2012-03-13,15.069
10326,2012-03-14,15.078
10327,2012-03-15,15.266
10328,2012-03-16,15.29
10329,2012-03-17,15.294
10330,2012-03-18,15.307
10331,2012-03-19,15.29
10332,2012-03-20,15.291
10333,2012-03-21,15.218
10334,2012-03-22,15.204
10335,2012-03-23,15.165
10336,2012-03-24,15.157
10337,2012-03-25,15.107
10338,2012-03-26,15.166
10339,2012-03-27,15.152
10340,2012-03-28,15.16
10341,2012-03-29,15.193
10342,2012-03-30,15.14
10343,2012-03-31,15.163
10344,2012-04-01,15.107
10345,2012-04-02,15.077
10346,2012-04-03,15.117
10347,2012-04-04,15.065
10348,2012-04-05,14.942
10349,2012-04-06,14.919
10350,2012-04-07,14.803
10351,2012-04-08,14.853
10352,2012-04-09,14.796
10353,2012-04-10,14.786
10354,2012-04-11,14.705
10355,2012-04-12,14.687
10356,2012-04-13,14.655
10357,2012-04-14,14.657
10358,2012-04-15,14.679
10359,2012-04-16,14.731
10360,2012-04-17,14.663
10361,2012-04-18,14.613
10362,2012-04-19,14.579
10363,2012-04-20,14.603
10364,2012-04-21,14.597
10365,2012-04-22,14.523
10366,2012-04-23,14.501
10367,2012-04-24,14.455
10368,2012-04-25,14.39
10369,2012-04-26,14.272
10370,2012-04-27,14.164
10371,2012-04-28,14.091
10372,2012-04-29,13.94
10373,2012-04-30,13.803
10374,2012-05-01,13.596
10375,2012-05-02,13.584
10376,2012-05-03,13.562
10377,2012-05-04,13.491
10378,2012-05-05,13.477
10379,2012-05-06,13.461
10380,2012-05-07,13.442
10381,2012-05-08,13.375
10382,2012-05-09,13.353
10383,2012-05-10,13.359
10384,2012-05-11,13.377
10385,2012-05-12,13.308
10386,2012-05-13,13.22
10387,2012-05-14,13.117
10388,2012-05-15,13.067
10389,2012-05-16,13.008
10390,2012-05-17,12.967
10391,2012-05-18,12.957
10392,2012-05-19,12.926
10393,2012-05-20,12.807
10394,2012-05-21,12.727
10395,2012-05-22,12.649
10396,2012-05-23,12.664
10397,2012-05-24,12.594
10398,2012-05-25,12.539
10399,2012-05-26,12.553
10400,2012-05-27,12.516
10401,2012-05-28,12.499
10402,2012-05-29,12.429
10403,2012-05-30,12.4
10404,2012-05-31,12.342
10405,2012-06-01,12.111
10406,2012-06-02,12.042
10407,2012-06-03,11.97
10408,2012-06-04,11.975
10409,2012-06-05,11.883
10410,2012-06-06,11.744
10411,2012-06-07,11.558
10412,2012-06-08,11.376
10413,2012-06-09,11.205
10414,2012-06-10,11.072
10415,2012-06-11,10.947
10416,2012-06-12,10.838
10417,2012-06-13,10.747
10418,2012-06-14,10.662
10419,2012-06-15,10.614
10420,2012-06-16,10.407
10421,2012-06-17,10.429
10422,2012-06-18,10.346
10423,2012-06-19,10.299
10424,2012-06-20,10.291
10425,2012-06-21,10.265
10426,2012-06-22,10.093
10427,2012-06-23,10.035
10428,2012-06-24,9.937
10429,2012-06-25,9.777
10430,2012-06-26,9.712
10431,2012-06-27,9.678
10432,2012-06-28,9.495
10433,2012-06-29,9.393
10434,2012-06-30,9.335
10435,2012-07-01,9.062
10436,2012-07-02,8.971
10437,2012-07-03,8.954
10438,2012-07-04,8.847
10439,2012-07-05,8.634
10440,2012-07-06,8.572
10441,2012-07-07,8.521
10442,2012-07-08,8.398
10443,2012-07-09,8.174
10444,2012-07-10,8.13
10445,2012-07-11,8.032
10446,2012-07-12,7.946
10447,2012-07-13,7.917
10448,2012-07-14,7.868
10449,2012-07-15,7.705
10450,2012-07-16,7.606
10451,2012-07-17,7.481
10452,2012-07-18,7.42
10453,2012-07-19,7.35
10454,2012-07-20,7.34
10455,2012-07-21,7.297
10456,2012-07-22,7.184
10457,2012-07-23,7.118
10458,2012-07-24,7.035
10459,2012-07-25,6.931
10460,2012-07-26,6.809
10461,2012-07-27,6.677
10462,2012-07-28,6.6
10463,2012-07-29,6.478
10464,2012-07-30,6.4
10465,2012-07-31,6.368
10466,2012-08-01,6.255
10467,2012-08-02,6.152
10468,2012-08-03,5.977
10469,2012-08-04,5.99
10470,2012-08-05,5.768
10471,2012-08-06,5.632
10472,2012-08-07,5.467
10473,2012-08-08,5.256
10474,2012-08-09,5.088
10475,2012-08-10,5.118
10476,2012-08-11,5.021
10477,2012-08-12,4.938
10478,2012-08-13,4.889
10479,2012-08-14,4.724
10480,2012-08-15,4.679
10481,2012-08-16,4.619
10482,2012-08-17,4.545
10483,2012-08-18,4.52
10484,2012-08-19,4.405
10485,2012-08-20,4.313
10486,2012-08-21,4.275
10487,2012-08-22,4.216
10488,2012-08-23,4.105
10489,2012-08-24,4.006
10490,2012-08-25,3.912
10491,2012-08-26,3.906
10492,2012-08-27,3.785
10493,2012-08-28,3.758
10494,2012-08-29,3.691
10495,2012-08-30,3.764
10496,2012-08-31,3.648
10497,2012-09-01,3.573
10498,2012-09-02,3.562
10499,2012-09-03,3.562
10500,2012-09-04,3.545
10501,2012-09-05,3.505
10502,2012-09-06,3.451
10503,2012-09-07,3.522
10504,2012-09-08,3.516
10505,2012-09-09,3.492
10506,2012-09-10,3.452
10507,2012-09-11,3.416
10508,2012-09-12,3.417
10509,2012-09-13,3.399
10510,2012-09-14,3.408
10511,2012-09-15,3.378
10512,2012-09-16,3.34
10513,2012-09-17,3.408
10514,2012-09-18,3.452
10515,2012-09-19,3.512
10516,2012-09-20,3.573
10517,2012-09-21,3.584
10518,2012-09-22,3.601
10519,2012-09-23,3.629
10520,2012-09-24,3.674
10521,2012-09-25,3.735
10522,2012-09-26,3.76
10523,2012-09-27,3.803
10524,2012-09-28,3.86
10525,2012-09-29,3.894
10526,2012-09-30,3.945
10527,2012-10-01,4.112
10528,2012-10-02,4.138
10529,2012-10-03,4.151
10530,2012-10-04,4.235
10531,2012-10-05,4.297
10532,2012-10-06,4.383
10533,2012-10-07,4.481
10534,2012-10-08,4.572
10535,2012-10-09,4.626
10536,2012-10-10,4.776
10537,2012-10-11,4.964
10538,2012-10-12,5.006
10539,2012-10-13,5.17
10540,2012-10-14,5.404
10541,2012-10-15,5.657
10542,2012-10-16,5.873
10543,2012-10-17,6.082
10544,2012-10-18,6.244
10545,2012-10-19,6.364
10546,2012-10-20,6.582
10547,2012-10-21,6.771
10548,2012-10-22,7.037
10549,2012-10-23,7.169
10550,2012-10-24,7.346
10551,2012-10-25,7.334
10552,2012-10-26,7.382
10553,2012-10-27,7.443
10554,2012-10-28,7.495
10555,2012-10-29,7.639
10556,2012-10-30,7.811
10557,2012-10-31,7.918
10558,2012-11-01,8.072
10559,2012-11-02,8.18
10560,2012-11-03,8.275
10561,2012-11-04,8.342
10562,2012-11-05,8.419
10563,2012-11-06,8.495
10564,2012-11-07,8.649
10565,2012-11-08,8.728
10566,2012-11-09,8.758
10567,2012-11-10,8.794
10568,2012-11-11,8.902
10569,2012-11-12,9.002
10570,2012-11-13,9.095
10571,2012-11-14,9.103
10572,2012-11-15,9.238
10573,2012-11-16,9.373
10574,2012-11-17,9.463
10575,2012-11-18,9.617
10576,2012-11-19,9.829
10577,2012-11-20,9.876
10578,2012-11-21,9.954
10579,2012-11-22,10.001
10580,2012-11-23,10.091
10581,2012-11-24,10.23
10582,2012-11-25,10.343
10583,2012-11-26,10.496
10584,2012-11-27,10.441
10585,2012-11-28,10.498
10586,2012-11-29,10.629
10587,2012-11-30,10.746
10588,2012-12-01,10.896
10589,2012-12-02,10.995
10590,2012-12-03,11.128
10591,2012-12-04,11.239
10592,2012-12-05,11.358
10593,2012-12-06,11.522
10594,2012-12-07,11.511
10595,2012-12-08,11.626
10596,2012-12-09,11.789
10597,2012-12-10,11.781
10598,2012-12-11,11.812
10599,2012-12-12,11.806
10600,2012-12-13,11.768
10601,2012-12-14,11.723
10602,2012-12-15,11.875
10603,2012-12-16,11.865
10604,2012-12-17,11.974
10605,2012-12-18,12.184
10606,2012-12-19,12.206
10607,2012-12-20,12.218
10608,2012-12-21,12.249
10609,2012-12-22,12.274
10610,2012-12-23,12.301
10611,2012-12-24,12.607
10612,2012-12-25,12.609
10613,2012-12-26,12.62
10614,2012-12-27,12.669
10615,2012-12-28,12.834
10616,2012-12-29,12.926
10617,2012-12-30,12.931
10618,2012-12-31,12.902
10619,2013-01-01,12.959
10620,2013-01-02,12.961
10621,2013-01-03,13.012
10622,2013-01-04,13.045
10623,2013-01-05,13.065
10624,2013-01-06,13.126
10625,2013-01-07,13.202
10626,2013-01-08,13.194
10627,2013-01-09,13.287
10628,2013-01-10,13.404
10629,2013-01-11,13.474
10630,2013-01-12,13.559
10631,2013-01-13,13.609
10632,2013-01-14,13.625
10633,2013-01-15,13.733
10634,2013-01-16,13.823
10635,2013-01-17,13.912
10636,2013-01-18,13.88
10637,2013-01-19,13.971
10638,2013-01-20,14.012
10639,2013-01-21,14.032
10640,2013-01-22,13.981
10641,2013-01-23,14.015
10642,2013-01-24,14.082
10643,2013-01-25,14.222
10644,2013-01-26,14.204
10645,2013-01-27,14.243
10646,2013-01-28,14.285
10647,2013-01-29,14.312
10648,2013-01-30,14.281
10649,2013-01-31,14.272
10650,2013-02-01,14.378
10651,2013-02-02,14.335
10652,2013-02-03,14.411
10653,2013-02-04,14.484
10654,2013-02-05,14.405
10655,2013-02-06,14.37
10656,2013-02-07,14.467
10657,2013-02-08,14.592
10658,2013-02-09,14.625
10659,2013-02-10,14.614
10660,2013-02-11,14.611
10661,2013-02-12,14.697
10662,2013-02-13,14.729
10663,2013-02-14,14.764
10664,2013-02-15,14.771
10665,2013-02-16,14.816
10666,2013-02-17,14.918
10667,2013-02-18,14.833
10668,2013-02-19,14.802
10669,2013-02-20,14.798
10670,2013-02-21,14.828
10671,2013-02-22,14.8
10672,2013-02-23,14.82
10673,2013-02-24,14.987
10674,2013-02-25,15.086
10675,2013-02-26,15.11
10676,2013-02-27,15.09
10677,2013-02-28,15.118
10678,2013-03-01,15.144
10679,2013-03-02,15.088
10680,2013-03-03,15.003
10681,2013-03-04,14.999
10682,2013-03-05,15.001
10683,2013-03-06,15.0
10684,2013-03-07,15.055
10685,2013-03-08,15.075
10686,2013-03-09,15.089
10687,2013-03-10,15.067
10688,2013-03-11,15.172
10689,2013-03-12,15.151
10690,2013-03-13,15.181
10691,2013-03-14,15.196
10692,2013-03-15,15.136
10693,2013-03-16,15.129
10694,2013-03-17,15.137
10695,2013-03-18,15.09
10696,2013-03-19,15.119
10697,2013-03-20,15.037
10698,2013-03-21,15.013
10699,2013-03-22,14.97
10700,2013-03-23,14.924
10701,2013-03-24,14.866
10702,2013-03-25,14.884
10703,2013-03-26,14.962
10704,2013-03-27,14.935
10705,2013-03-28,14.902
10706,2013-03-29,14.948
10707,2013-03-30,14.889
10708,2013-03-31,14.831
10709,2013-04-01,14.787
10710,2013-04-02,14.768
10711,2013-04-03,14.722
10712,2013-04-04,14.647
10713,2013-04-05,14.616
10714,2013-04-06,14.743
10715,2013-04-07,14.673
10716,2013-04-08,14.623
10717,2013-04-09,14.622
10718,2013-04-10,14.593
10719,2013-04-11,14.576
10720,2013-04-12,14.542
10721,2013-04-13,14.497
10722,2013-04-14,14.397
10723,2013-04-15,14.346
10724,2013-04-16,14.345
10725,2013-04-17,14.245
10726,2013-04-18,14.164
10727,2013-04-19,14.181
10728,2013-04-20,14.124
10729,2013-04-21,14.123
10730,2013-04-22,14.054
10731,2013-04-23,14.065
10732,2013-04-24,13.988
10733,2013-04-25,13.897
10734,2013-04-26,13.784
10735,2013-04-27,13.793
10736,2013-04-28,13.744
10737,2013-04-29,13.683
10738,2013-04-30,13.62
10739,2013-05-01,13.477
10740,2013-05-02,13.478
10741,2013-05-03,13.422
10742,2013-05-04,13.435
10743,2013-05-05,13.349
10744,2013-05-06,13.353
10745,2013-05-07,13.373
10746,2013-05-08,13.304
10747,2013-05-09,13.299
10748,2013-05-10,13.244
10749,2013-05-11,13.219
10750,2013-05-12,13.189
10751,2013-05-13,13.137
10752,2013-05-14,13.145
10753,2013-05-15,13.077
10754,2013-05-16,13.047
10755,2013-05-17,12.963
10756,2013-05-18,12.901
10757,2013-05-19,12.872
10758,2013-05-20,12.833
10759,2013-05-21,12.799
10760,2013-05-22,12.809
10761,2013-05-23,12.716
10762,2013-05-24,12.721
10763,2013-05-25,12.711
10764,2013-05-26,12.653
10765,2013-05-27,12.556
10766,2013-05-28,12.507
10767,2013-05-29,12.455
10768,2013-05-30,12.478
10769,2013-05-31,12.393
10770,2013-06-01,12.24
10771,2013-06-02,12.161
10772,2013-06-03,12.159
10773,2013-06-04,12.13
10774,2013-06-05,12.087
10775,2013-06-06,11.959
10776,2013-06-07,11.882
10777,2013-06-08,11.862
10778,2013-06-09,11.854
10779,2013-06-10,11.768
10780,2013-06-11,11.707
10781,2013-06-12,11.619
10782,2013-06-13,11.524
10783,2013-06-14,11.494
10784,2013-06-15,11.492
10785,2013-06-16,11.472
10786,2013-06-17,11.387
10787,2013-06-18,11.342
10788,2013-06-19,11.218
10789,2013-06-20,11.182
10790,2013-06-21,11.114
10791,2013-06-22,11.078
10792,2013-06-23,10.965
10793,2013-06-24,10.834
10794,2013-06-25,10.746
10795,2013-06-26,10.584
10796,2013-06-27,10.448
10797,2013-06-28,10.293
10798,2013-06-29,10.188
10799,2013-06-30,10.015
10800,2013-07-01,9.666
10801,2013-07-02,9.596
10802,2013-07-03,9.457
10803,2013-07-04,9.306
10804,2013-07-05,9.177
10805,2013-07-06,9.084
10806,2013-07-07,8.972
10807,2013-07-08,8.909
10808,2013-07-09,8.795
10809,2013-07-10,8.718
10810,2013-07-11,8.682
10811,2013-07-12,8.386
10812,2013-07-13,8.283
10813,2013-07-14,8.262
10814,2013-07-15,8.193
10815,2013-07-16,8.04
10816,2013-07-17,7.884
10817,2013-07-18,7.83
10818,2013-07-19,7.779
10819,2013-07-20,7.711
10820,2013-07-21,7.505
10821,2013-07-22,7.412
10822,2013-07-23,7.355
10823,2013-07-24,7.354
10824,2013-07-25,7.289
10825,2013-07-26,7.169
10826,2013-07-27,7.195
10827,2013-07-28,7.038
10828,2013-07-29,7.03
10829,2013-07-30,7.029
10830,2013-07-31,6.976
10831,2013-08-01,6.904
10832,2013-08-02,6.804
10833,2013-08-03,6.654
10834,2013-08-04,6.613
10835,2013-08-05,6.644
10836,2013-08-06,6.619
10837,2013-08-07,6.505
10838,2013-08-08,6.441
10839,2013-08-09,6.369
10840,2013-08-10,6.325
10841,2013-08-11,6.265
10842,2013-08-12,6.21
10843,2013-08-13,6.128
10844,2013-08-14,6.067
10845,2013-08-15,6.032
10846,2013-08-16,5.934
10847,2013-08-17,5.929
10848,2013-08-18,5.864
10849,2013-08-19,5.784
10850,2013-08-20,5.789
10851,2013-08-21,5.713
10852,2013-08-22,5.624
10853,2013-08-23,5.668
10854,2013-08-24,5.611
10855,2013-08-25,5.589
10856,2013-08-26,5.518
10857,2013-08-27,5.472
10858,2013-08-28,5.387
10859,2013-08-29,5.332
10860,2013-08-30,5.346
10861,2013-08-31,5.279
10862,2013-09-01,5.275
10863,2013-09-02,5.273
10864,2013-09-03,5.249
10865,2013-09-04,5.171
10866,2013-09-05,5.156
10867,2013-09-06,5.164
10868,2013-09-07,5.161
10869,2013-09-08,5.09
10870,2013-09-09,5.053
10871,2013-09-10,5.071
10872,2013-09-11,5.058
10873,2013-09-12,5.051
10874,2013-09-13,5.04
10875,2013-09-14,5.077
10876,2013-09-15,5.095
10877,2013-09-16,5.083
10878,2013-09-17,5.077
10879,2013-09-18,5.074
10880,2013-09-19,5.108
10881,2013-09-20,5.115
10882,2013-09-21,5.154
10883,2013-09-22,5.193
10884,2013-09-23,5.24
10885,2013-09-24,5.285
10886,2013-09-25,5.331
10887,2013-09-26,5.386
10888,2013-09-27,5.451
10889,2013-09-28,5.536
10890,2013-09-29,5.566
10891,2013-09-30,5.665
10892,2013-10-01,5.871
10893,2013-10-02,5.939
10894,2013-10-03,6.007
10895,2013-10-04,6.06
10896,2013-10-05,6.192
10897,2013-10-06,6.27
10898,2013-10-07,6.402
10899,2013-10-08,6.62
10900,2013-10-09,6.682
10901,2013-10-10,6.789
10902,2013-10-11,6.91
10903,2013-10-12,7.075
10904,2013-10-13,7.227
10905,2013-10-14,7.374
10906,2013-10-15,7.427
10907,2013-10-16,7.541
10908,2013-10-17,7.699
10909,2013-10-18,7.825
10910,2013-10-19,7.88
10911,2013-10-20,7.992
10912,2013-10-21,8.029
10913,2013-10-22,8.129
10914,2013-10-23,8.237
10915,2013-10-24,8.281
10916,2013-10-25,8.386
10917,2013-10-26,8.449
10918,2013-10-27,8.528
10919,2013-10-28,8.633
10920,2013-10-29,8.773
10921,2013-10-30,8.882
10922,2013-10-31,8.991
10923,2013-11-01,9.158
10924,2013-11-02,9.227
10925,2013-11-03,9.26
10926,2013-11-04,9.298
10927,2013-11-05,9.31
10928,2013-11-06,9.34
10929,2013-11-07,9.304
10930,2013-11-08,9.189
10931,2013-11-09,9.318
10932,2013-11-10,9.493
10933,2013-11-11,9.595
10934,2013-11-12,9.575
10935,2013-11-13,9.582
10936,2013-11-14,9.617
10937,2013-11-15,9.742
10938,2013-11-16,9.77
10939,2013-11-17,9.857
10940,2013-11-18,10.083
10941,2013-11-19,10.156
10942,2013-11-20,10.222
10943,2013-11-21,10.297
10944,2013-11-22,10.393
10945,2013-11-23,10.502
10946,2013-11-24,10.519
10947,2013-11-25,10.555
10948,2013-11-26,10.708
10949,2013-11-27,10.87
10950,2013-11-28,10.973
10951,2013-11-29,11.101
10952,2013-11-30,11.157
10953,2013-12-01,11.345
10954,2013-12-02,11.404
10955,2013-12-03,11.601
10956,2013-12-04,11.745
10957,2013-12-05,11.745
10958,2013-12-06,11.72
10959,2013-12-07,11.715
10960,2013-12-08,11.73
10961,2013-12-09,11.75
10962,2013-12-10,11.925
10963,2013-12-11,12.031
10964,2013-12-12,12.112
10965,2013-12-13,12.144
10966,2013-12-14,12.183
10967,2013-12-15,12.325
10968,2013-12-16,12.25
10969,2013-12-17,12.206
10970,2013-12-18,12.207
10971,2013-12-19,12.315
10972,2013-12-20,12.275
10973,2013-12-21,12.328
10974,2013-12-22,12.415
10975,2013-12-23,12.444
10976,2013-12-24,12.476
10977,2013-12-25,12.572
10978,2013-12-26,12.659
10979,2013-12-27,12.693
10980,2013-12-28,12.87
10981,2013-12-29,12.897
10982,2013-12-30,12.804
10983,2013-12-31,12.826
10984,2014-01-01,13.011
10985,2014-01-02,13.103
10986,2014-01-03,13.116
10987,2014-01-04,13.219
10988,2014-01-05,13.148
10989,2014-01-06,13.142
10990,2014-01-07,13.243
10991,2014-01-08,13.161
10992,2014-01-09,13.236
10993,2014-01-10,13.398
10994,2014-01-11,13.475
10995,2014-01-12,13.52
10996,2014-01-13,13.456
10997,2014-01-14,13.514
10998,2014-01-15,13.574
10999,2014-01-16,13.631
11000,2014-01-17,13.715
11001,2014-01-18,13.727
11002,2014-01-19,13.778
11003,2014-01-20,13.848
11004,2014-01-21,13.855
11005,2014-01-22,13.987
11006,2014-01-23,13.997
11007,2014-01-24,14.029
11008,2014-01-25,14.131
11009,2014-01-26,14.209
11010,2014-01-27,14.218
11011,2014-01-28,14.162
11012,2014-01-29,14.139
11013,2014-01-30,14.132
11014,2014-01-31,14.198
11015,2014-02-01,14.241
11016,2014-02-02,14.341
11017,2014-02-03,14.293
11018,2014-02-04,14.291
11019,2014-02-05,14.363
11020,2014-02-06,14.286
11021,2014-02-07,14.315
11022,2014-02-08,14.254
11023,2014-02-09,14.363
11024,2014-02-10,14.307
11025,2014-02-11,14.174
11026,2014-02-12,14.218
11027,2014-02-13,14.284
11028,2014-02-14,14.365
11029,2014-02-15,14.396
11030,2014-02-16,14.451
11031,2014-02-17,14.446
11032,2014-02-18,14.381
11033,2014-02-19,14.5
11034,2014-02-20,14.56
11035,2014-02-21,14.594
11036,2014-02-22,14.602
11037,2014-02-23,14.562
11038,2014-02-24,14.573
11039,2014-02-25,14.566
11040,2014-02-26,14.656
11041,2014-02-27,14.651
11042,2014-02-28,14.659
11043,2014-03-01,14.629
11044,2014-03-02,14.658
11045,2014-03-03,14.688
11046,2014-03-04,14.72
11047,2014-03-05,14.811
11048,2014-03-06,14.804
11049,2014-03-07,14.773
11050,2014-03-08,14.559
11051,2014-03-09,14.616
11052,2014-03-10,14.617
11053,2014-03-11,14.711
11054,2014-03-12,14.816
11055,2014-03-13,14.929
11056,2014-03-14,14.889
11057,2014-03-15,14.923
11058,2014-03-16,14.937
11059,2014-03-17,14.957
11060,2014-03-18,14.973
11061,2014-03-19,14.936
11062,2014-03-20,15.007
11063,2014-03-21,14.949
11064,2014-03-22,14.785
11065,2014-03-23,14.754
11066,2014-03-24,14.7
11067,2014-03-25,14.716
11068,2014-03-26,14.715
11069,2014-03-27,14.653
11070,2014-03-28,14.638
11071,2014-03-29,14.497
11072,2014-03-30,14.538
11073,2014-03-31,14.585
11074,2014-04-01,14.541
11075,2014-04-02,14.541
11076,2014-04-03,14.475
11077,2014-04-04,14.573
11078,2014-04-05,14.61
11079,2014-04-06,14.547
11080,2014-04-07,14.479
11081,2014-04-08,14.47
11082,2014-04-09,14.464
11083,2014-04-10,14.348
11084,2014-04-11,14.358
11085,2014-04-12,14.171
11086,2014-04-13,14.174
11087,2014-04-14,14.202
11088,2014-04-15,14.147
11089,2014-04-16,14.039
11090,2014-04-17,13.945
11091,2014-04-18,13.837
11092,2014-04-19,13.797
11093,2014-04-20,13.814
11094,2014-04-21,13.802
11095,2014-04-22,13.762
11096,2014-04-23,13.797
11097,2014-04-24,13.804
11098,2014-04-25,13.711
11099,2014-04-26,13.738
11100,2014-04-27,13.671
11101,2014-04-28,13.624
11102,2014-04-29,13.637
11103,2014-04-30,13.558
11104,2014-05-01,13.35
11105,2014-05-02,13.262
11106,2014-05-03,13.2
11107,2014-05-04,13.18
11108,2014-05-05,13.125
11109,2014-05-06,13.046
11110,2014-05-07,13.054
11111,2014-05-08,12.978
11112,2014-05-09,12.938
11113,2014-05-10,12.906
11114,2014-05-11,12.877
11115,2014-05-12,12.778
11116,2014-05-13,12.716
11117,2014-05-14,12.701
11118,2014-05-15,12.676
11119,2014-05-16,12.672
11120,2014-05-17,12.678
11121,2014-05-18,12.647
11122,2014-05-19,12.595
11123,2014-05-20,12.568
11124,2014-05-21,12.531
11125,2014-05-22,12.524
11126,2014-05-23,12.504
11127,2014-05-24,12.442
11128,2014-05-25,12.354
11129,2014-05-26,12.323
11130,2014-05-27,12.278
11131,2014-05-28,12.222
11132,2014-05-29,12.195
11133,2014-05-30,12.238
11134,2014-05-31,12.164
11135,2014-06-01,12.052
11136,2014-06-02,12.005
11137,2014-06-03,11.913
11138,2014-06-04,11.85
11139,2014-06-05,11.724
11140,2014-06-06,11.714
11141,2014-06-07,11.751
11142,2014-06-08,11.709
11143,2014-06-09,11.665
11144,2014-06-10,11.531
11145,2014-06-11,11.492
11146,2014-06-12,11.401
11147,2014-06-13,11.323
11148,2014-06-14,11.295
11149,2014-06-15,11.085
11150,2014-06-16,11.139
11151,2014-06-17,11.141
11152,2014-06-18,10.997
11153,2014-06-19,10.863
11154,2014-06-20,10.787
11155,2014-06-21,10.676
11156,2014-06-22,10.562
11157,2014-06-23,10.395
11158,2014-06-24,10.301
11159,2014-06-25,10.296
11160,2014-06-26,10.236
11161,2014-06-27,10.063
11162,2014-06-28,9.835
11163,2014-06-29,9.56
11164,2014-06-30,9.617
11165,2014-07-01,9.324
11166,2014-07-02,9.234
11167,2014-07-03,9.125
11168,2014-07-04,9.067
